epoch,loss,cos_sim
884,1376.3856201171875,0.0
885,1399.793212890625,0.0
886,1419.695556640625,0.0
887,1398.2586669921875,3.338169304537174e-19
888,1416.2132568359375,0.0
889,1376.7144775390625,0.0
890,1405.7147216796875,5.229388588823269e-10
891,1379.9632568359375,0.0
892,1370.0020751953125,0.0
893,1361.2579345703125,0.0
894,1368.1097412109375,0.0
895,1335.5540771484375,0.0
896,1357.3714599609375,8.513254455331891e-16
897,1365.7451171875,0.0
898,1339.269775390625,0.6313958168029785
899,1322.3319091796875,0.0
900,1337.604736328125,0.0
901,1342.3201904296875,3.0836859363465076e-26
902,1379.6663818359375,0.0
903,1348.0374755859375,0.0
904,1357.723876953125,0.0
905,1288.151611328125,0.0
906,1309.9017333984375,0.9949713945388794
907,1346.6239013671875,0.0
908,1317.251220703125,0.0
909,1319.13037109375,0.0
910,4589.0869140625,0.9996923208236694
911,1322.2537841796875,0.0
912,1326.6422119140625,0.9592001438140869
913,1341.15185546875,0.0
914,1294.4013671875,0.0
915,1307.5213623046875,9.571198461344466e-06
916,1288.6917724609375,0.0
917,1310.9879150390625,2.4972000357824668e-17
918,1247.9393310546875,0.0
919,1281.19384765625,0.0
920,1230.5289306640625,0.9591105580329895
921,1285.5645751953125,0.0
922,1312.3128662109375,0.0
923,1273.71240234375,0.9953964352607727
924,1276.47802734375,0.0
925,1265.715576171875,0.0
926,1289.7017822265625,0.0
927,1296.16064453125,0.0
928,1257.052001953125,0.0
929,1245.362548828125,0.0
930,1274.2216796875,0.0
931,2179.440185546875,0.9589301943778992
932,1266.9100341796875,0.0
933,1238.9434814453125,0.0
934,11246090.0,0.9760343432426453
935,1145.7210693359375,0.982086181640625
936,1295.07861328125,2.16705247496618e-11
937,1291.7425537109375,0.0
938,1316.569091796875,0.9661147594451904
939,25722.662109375,0.9880250096321106
940,1349.55810546875,0.0
941,1343.7625732421875,0.0
942,1362.5167236328125,0.0
943,1387.0960693359375,0.0
944,1405.8157958984375,8.186000936008482e-24
945,1427.5836181640625,0.0
946,2629.28369140625,0.9991579055786133
947,1410.0860595703125,0.0
948,1383.5633544921875,0.0
949,1406.2293701171875,0.1709108203649521
950,22999.859375,0.9991022348403931
951,1428.236328125,4.200028797640698e-06
952,1451.60546875,6.348653824872486e-10
953,40457316.0,0.974327564239502
954,1508.216796875,0.0
955,1544.7738037109375,0.0
956,37993820.0,0.9727143049240112
957,1673.750244140625,0.0
958,1804.1156005859375,0.0
959,1861.5504150390625,0.0
960,1887.9136962890625,0.0
961,2003.805908203125,0.0
962,1972.263671875,0.0
963,2122.932861328125,0.0
964,2078.421630859375,0.0
965,2146.254150390625,0.0
966,325.40081787109375,0.990500807762146
967,5254.89111328125,0.9975568652153015
968,2290.7822265625,0.0
969,2288.115478515625,0.0
970,2316.78466796875,0.0
971,1316.3787841796875,0.9967528581619263
972,2347.052978515625,0.0
973,19758.7109375,0.9935544729232788
974,355.0942687988281,0.9970355033874512
975,2458.591796875,0.9951614141464233
976,2431.1103515625,0.0
977,2511.62548828125,0.0
978,2417.8583984375,0.0
979,2408.6337890625,0.0
980,2495.780029296875,0.0
981,2541.202392578125,0.9877188801765442
982,2514.049560546875,0.0
983,646.153076171875,0.9659634232521057
984,2459.18408203125,0.0
985,2440.91455078125,7.030928577949898e-21
986,2457.214111328125,0.0
987,2452.907958984375,0.9780555367469788
988,2397.488037109375,0.0
989,2500.528076171875,1.5352095069251003e-27
990,2476.22900390625,7.201112459226931e-26
991,2491.538818359375,0.0
992,2447.911865234375,0.0
993,2423.663818359375,0.0
994,2494.4873046875,0.0
995,2466.515869140625,0.0
996,2455.5849609375,8.214142286624793e-23
997,2403.282958984375,0.9872134327888489
998,2414.176025390625,0.0
999,2423.138916015625,0.0
